,endTime,artistName,trackName,msPlayed,UniqueID,InLibrary,album,track_uri
6755,2022-12-07 11:36,Red Velvet,Psycho,210560,Red Velvet:Psycho,1,‘The ReVe Festival’ Finale,3CYH422oy1cZNoo0GTG1TK
6756,2022-12-07 11:40,MONSTA X,Find you,218306,MONSTA X:Find you,0,,
6757,2022-12-07 11:53,ATEEZ,Turbulence,106182,ATEEZ:Turbulence,1,ZERO : FEVER EPILOGUE,2wj2Mh7Zmp036eH1aY6nAW
6758,2022-12-07 14:45,MONSTA X,Find you,218306,MONSTA X:Find you,0,,
6759,2022-12-07 14:49,Stray Kids,"Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",219506,"Stray Kids:Waiting For Us (Bang Chan, Lee Know, Seungmin, I.N)",0,,
6760,2022-12-07 14:53,Crush,Beautiful,227583,Crush:Beautiful,1,"Guardian (Original Television Soundtrack), Pt. 4",6mzF8HvHdVrzJNd8M1uFCS
6761,2022-12-07 15:05,NewJeans,Attention,146263,NewJeans:Attention,0,,
6762,2022-12-07 15:16,NewJeans,Attention,3100,NewJeans:Attention,0,,
6763,2022-12-07 15:20,SEVENTEEN,"Same dream, same mind, same night",247920,"SEVENTEEN:Same dream, same mind, same night",1,SEVENTEEN 8th Mini Album 'Your Choice',1afEbbD4hZvdA5orDq1sPj
6764,2022-12-07 15:24,DAY6,누군가 필요해 I Need Somebody,218737,DAY6:누군가 필요해 I Need Somebody,1,MOONRISE,4aceMabp5rzZYoKKXsUffr
6765,2022-12-07 15:27,WONWOO,Bittersweet (feat. LeeHi),174773,WONWOO:Bittersweet (feat. LeeHi),1,Bittersweet (feat. LeeHi),347PJwH4XqRbeaKaIW9sX3
6766,2022-12-07 15:52,D.O.,That's okay,43862,D.O.:That's okay,1,That's okay,2Ghu1DdMwxS3VAyB7i38Wo
6767,2022-12-08 02:32,RM,Wild Flower (with youjeen),273499,RM:Wild Flower (with youjeen),0,,
6768,2022-12-08 02:37,Blue Dahlia,1995,235754,Blue Dahlia:1995,1,1995,2AjLglUo6dT2WvXwACfsEL
6769,2022-12-08 03:18,Far Caspian,A Dream of You,258000,Far Caspian:A Dream of You,0,,
6770,2022-12-08 03:22,JANNABI,for lovers who hesitate,265000,JANNABI:for lovers who hesitate,0,,
6771,2022-12-08 03:27,Zack Tabudlo,Pano,254400,Zack Tabudlo:Pano,0,,
6772,2022-12-08 03:31,Hikaru Utada,First Love,257293,Hikaru Utada:First Love,1,First Love,39HrUxcvKF3jtLz7fUDWXc
6773,2022-12-08 03:35,Park Boram,Hyehwadong (or Sangmundong),264000,Park Boram:Hyehwadong (or Sangmundong),0,,
6774,2022-12-08 03:39,RM,No.2 (with parkjiyoon),193963,RM:No.2 (with parkjiyoon),0,,
6775,2022-12-08 03:43,Cavetown,1994,203533,Cavetown:1994,0,,
6776,2022-12-08 03:52,Cavetown,1994,5494,Cavetown:1994,0,,
6777,2022-12-08 03:52,girl in red,October Passed Me By,140357,girl in red:October Passed Me By,0,,
6778,2022-12-08 03:52,RM,No.2 (with parkjiyoon),991,RM:No.2 (with parkjiyoon),0,,
6779,2022-12-08 03:53,Park Boram,Hyehwadong (or Sangmundong),590,Park Boram:Hyehwadong (or Sangmundong),0,,
6780,2022-12-08 04:00,JANNABI,for lovers who hesitate,54070,JANNABI:for lovers who hesitate,0,,
6781,2022-12-08 04:06,Hikaru Utada,First Love,180680,Hikaru Utada:First Love,1,First Love,39HrUxcvKF3jtLz7fUDWXc
6782,2022-12-08 04:13,d4vd,Here With Me,271523,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6783,2022-12-08 04:14,d4vd,Here With Me,32527,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6784,2022-12-08 04:18,Phoebe Bridgers,Motion Sickness,229760,Phoebe Bridgers:Motion Sickness,0,,
6785,2022-12-08 04:20,d4vd,You and I,151989,d4vd:You and I,0,,
6786,2022-12-08 04:38,DPR LIVE,KISS ME,133473,DPR LIVE:KISS ME,0,,
6787,2022-12-08 04:42,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6788,2022-12-08 04:46,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6789,2022-12-08 04:50,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6790,2022-12-08 04:54,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6791,2022-12-08 05:04,Hikaru Utada,First Love,3161,Hikaru Utada:First Love,1,First Love,39HrUxcvKF3jtLz7fUDWXc
6792,2022-12-08 06:03,The Weeknd,Die For You,0,The Weeknd:Die For You,0,,
6793,2022-12-08 06:08,The Weeknd,Die For You,260253,The Weeknd:Die For You,0,,
6794,2022-12-08 06:19,Charlie Puth,Light Switch,78006,Charlie Puth:Light Switch,0,,
6795,2022-12-08 06:44,Charlie Puth,Light Switch,19090,Charlie Puth:Light Switch,0,,
6796,2022-12-08 06:47,Charlie Puth,That's Hilarious,144933,Charlie Puth:That's Hilarious,0,,
6797,2022-12-08 06:50,Charlie Puth,That's Hilarious,144933,Charlie Puth:That's Hilarious,0,,
6798,2022-12-08 06:52,Charlie Puth,That's Hilarious,144933,Charlie Puth:That's Hilarious,0,,
6799,2022-12-08 06:55,Charlie Puth,That's Hilarious,144933,Charlie Puth:That's Hilarious,0,,
6800,2022-12-08 06:57,Charlie Puth,That's Hilarious,144933,Charlie Puth:That's Hilarious,0,,
6801,2022-12-08 07:10,Charlie Puth,That's Hilarious,4616,Charlie Puth:That's Hilarious,0,,
6802,2022-12-08 11:19,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6803,2022-12-08 11:27,d4vd,Here With Me,67931,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6804,2022-12-08 11:44,d4vd,Here With Me,211840,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6805,2022-12-08 13:44,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6806,2022-12-09 06:21,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
6807,2022-12-09 06:24,Taylor Swift,Call It What You Want,203506,Taylor Swift:Call It What You Want,0,,
6808,2022-12-09 06:28,Taylor Swift,The Way I Loved You (Taylor’s Version),243136,Taylor Swift:The Way I Loved You (Taylor’s Version),0,,
6809,2022-12-09 06:39,Taylor Swift,Enchanted,296636,Taylor Swift:Enchanted,0,,
6810,2022-12-09 06:44,Hikaru Utada,First Love,223305,Hikaru Utada:First Love,1,First Love,39HrUxcvKF3jtLz7fUDWXc
6811,2022-12-09 06:47,Taylor Swift,"You're On Your Own, Kid",194206,"Taylor Swift:You're On Your Own, Kid",0,,
6812,2022-12-09 06:50,Taylor Swift,Karma,204852,Taylor Swift:Karma,0,,
6813,2022-12-09 06:54,Taylor Swift,Bigger Than The Whole Sky,218502,Taylor Swift:Bigger Than The Whole Sky,0,,
6814,2022-12-09 06:58,Taylor Swift,Question...?,210556,Taylor Swift:Question...?,0,,
6815,2022-12-09 07:02,Taylor Swift,High Infidelity,231475,Taylor Swift:High Infidelity,0,,
6816,2022-12-09 07:05,Taylor Swift,Glitch,148781,Taylor Swift:Glitch,0,,
6817,2022-12-09 07:09,Taylor Swift,Lavender Haze,202395,Taylor Swift:Lavender Haze,0,,
6818,2022-12-09 07:11,Taylor Swift,Sweet Nothing,106391,Taylor Swift:Sweet Nothing,0,,
6819,2022-12-09 07:13,Isabel LaRosa,i'm yours sped up,127780,Isabel LaRosa:i'm yours sped up,0,,
6820,2022-12-09 07:15,Isabel LaRosa,i'm yours sped up,127780,Isabel LaRosa:i'm yours sped up,0,,
6821,2022-12-09 07:18,Isabel LaRosa,i'm yours sped up,127780,Isabel LaRosa:i'm yours sped up,0,,
6822,2022-12-09 07:20,Isabel LaRosa,i'm yours sped up,127780,Isabel LaRosa:i'm yours sped up,0,,
6823,2022-12-09 07:22,Isabel LaRosa,i'm yours sped up,127780,Isabel LaRosa:i'm yours sped up,0,,
6824,2022-12-09 07:35,Isabel LaRosa,i'm yours sped up,15633,Isabel LaRosa:i'm yours sped up,0,,
6825,2022-12-09 17:35,Isabel LaRosa,i'm yours sped up,5280,Isabel LaRosa:i'm yours sped up,0,,
6826,2022-12-10 13:35,Taylor Swift,Snow On The Beach (feat. Lana Del Rey),256124,Taylor Swift:Snow On The Beach (feat. Lana Del Rey),1,Midnights,1wtOxkiel43cVs0Yux5Q4h
6827,2022-12-10 13:40,Taylor Swift,Bejeweled,194165,Taylor Swift:Bejeweled,0,,
6828,2022-12-10 13:58,Taylor Swift,High Infidelity,77470,Taylor Swift:High Infidelity,0,,
6829,2022-12-11 08:07,Taylor Swift,High Infidelity,130760,Taylor Swift:High Infidelity,0,,
6830,2022-12-11 10:01,Halsey,So Good,176058,Halsey:So Good,1,So Good,6kxaaIeowajN7w21PfMLbu
6831,2022-12-11 10:06,BTS,Your eyes tell,245146,BTS:Your eyes tell,0,,
6832,2022-12-11 10:09,Chris Brown,Under The Influence,184613,Chris Brown:Under The Influence,0,,
6833,2022-12-11 10:12,NewJeans,Hype Boy,179026,NewJeans:Hype Boy,1,NewJeans 1st EP 'New Jeans',0a4MMyCrzT0En247IhqZbD
6834,2022-12-11 10:13,Far Caspian,A Dream of You,1125,Far Caspian:A Dream of You,0,,
6835,2022-12-11 10:13,Ghost,Mary On A Cross - slowed + reverb,7543,Ghost:Mary On A Cross - slowed + reverb,1,Mary On A Cross,6xWbpC8KpcItoGd8ZOKJlU
6836,2022-12-11 10:17,The Weeknd,Die For You,0,The Weeknd:Die For You,0,,
6837,2022-12-11 10:17,Miley Cyrus,Angels Like You,746,Miley Cyrus:Angels Like You,1,Plastic Hearts,1daDRI9ahBonbWD8YcxOIB
6838,2022-12-11 10:17,Salim–Sulaiman,Aadha Ishq,23,Salim–Sulaiman:Aadha Ishq,0,,
6839,2022-12-11 10:17,SEVENTEEN,Shadow,206980,SEVENTEEN:Shadow,0,,
6840,2022-12-11 10:34,Halsey,Sorry,147640,Halsey:Sorry,0,,
6841,2022-12-11 13:46,Taylor Swift,Dress,230373,Taylor Swift:Dress,0,,
6842,2022-12-11 14:03,Lauv,All 4 Nothing (I'm So In Love),116119,Lauv:All 4 Nothing (I'm So In Love),1,All 4 Nothing (I'm So In Love),21AziTMaZwcLflGMAj85o5
6843,2022-12-11 16:34,Taaruk Raina,Kho Gaye,193290,Taaruk Raina:Kho Gaye,0,,
6844,2022-12-11 16:37,Shawn Mendes,When You're Gone,172266,Shawn Mendes:When You're Gone,1,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6
6845,2022-12-11 16:40,Shawn Mendes,When You're Gone,172266,Shawn Mendes:When You're Gone,1,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6
6846,2022-12-11 16:42,Shawn Mendes,When You're Gone,2836,Shawn Mendes:When You're Gone,1,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6
6847,2022-12-11 16:43,Dean Lewis,Be Alright,47460,Dean Lewis:Be Alright,0,,
6848,2022-12-11 16:46,Dean Lewis,Half A Man,179120,Dean Lewis:Half A Man,1,A Place We Knew,1ugQtcwmKOXvKAYzhjncmv
6849,2022-12-11 17:31,Dean Lewis,All For You,88492,Dean Lewis:All For You,0,,
6850,2022-12-11 17:34,Anuv Jain,Baarishein,207309,Anuv Jain:Baarishein,0,,
6851,2022-12-11 17:35,Shawn Mendes,Perfectly Wrong,17920,Shawn Mendes:Perfectly Wrong,1,Shawn Mendes,6nat4Z7iRKWVk1qngQqI0Q
6852,2022-12-11 17:47,Mohit Chauhan,Tujhe Bhula Diya,55510,Mohit Chauhan:Tujhe Bhula Diya,0,,
6853,2022-12-11 17:59,MisterWives,valentine's day,256140,MisterWives:valentine's day,0,,
6854,2022-12-12 02:26,d4vd,Here With Me,23,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6855,2022-12-12 02:26,d4vd,Here With Me,104750,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6856,2022-12-12 02:26,BLACKPINK,The Happiest Girl,1974,BLACKPINK:The Happiest Girl,1,BORN PINK,7AdGloF1UHKe1vAZPbqIXH
6857,2022-12-12 02:26,Dyou,Roi Jua,0,Dyou:Roi Jua,1,Roi Jua,1Bsn3jSsYPVlzpHO3p1j7q
6858,2022-12-12 02:31,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6859,2022-12-12 02:35,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6860,2022-12-12 02:39,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6861,2022-12-12 02:43,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6862,2022-12-12 02:47,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6863,2022-12-12 02:51,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6864,2022-12-12 02:55,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6865,2022-12-12 02:59,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6866,2022-12-12 03:03,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6867,2022-12-12 03:07,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6868,2022-12-12 03:11,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6869,2022-12-12 03:15,d4vd,Here With Me,242484,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6870,2022-12-12 03:25,d4vd,Here With Me,293157,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6871,2022-12-12 03:28,d4vd,Here With Me,210905,d4vd:Here With Me,1,Here With Me,78Sw5GDo6AlGwTwanjXbGh
6872,2022-12-12 03:41,Red Velvet,So Good,48360,Red Velvet:So Good,1,RBB - The 5th Mini Album,0W9HGC75wwxU4YweY045ln
6873,2022-12-12 04:05,Red Velvet,So Good,66320,Red Velvet:So Good,1,RBB - The 5th Mini Album,0W9HGC75wwxU4YweY045ln
6874,2022-12-12 04:08,Taylor Swift,Midnight Rain,168886,Taylor Swift:Midnight Rain,1,Midnights,3rWDp9tBPQR9z6U5YyRSK4
6875,2022-12-12 04:08,The Rose,I.L.Y.,2581,The Rose:I.L.Y.,1,Void,5MkZkFLnUrsMrVKQwqv5zV
6876,2022-12-12 04:21,Justin Bieber,Hold On,105000,Justin Bieber:Hold On,1,Justice,1nahzW3kfMuwReTka28tH5
6877,2022-12-12 11:11,Bishrut Saikia,Ron Bur Akuwalim (Kritikal Kouple OST),29000,Bishrut Saikia:Ron Bur Akuwalim (Kritikal Kouple OST),0,,
6878,2022-12-12 14:42,Bishrut Saikia,Ron Bur Akuwalim (Kritikal Kouple OST),247783,Bishrut Saikia:Ron Bur Akuwalim (Kritikal Kouple OST),0,,
6879,2022-12-12 18:51,Anuv Jain,Gul,40640,Anuv Jain:Gul,0,,
6880,2022-12-13 03:36,Charlie Puth,That's Hilarious,144933,Charlie Puth:That's Hilarious,0,,
6881,2022-12-13 03:39,Shawn Mendes,When You're Gone,172266,Shawn Mendes:When You're Gone,1,When You're Gone,0U1W2LZVUX7qTm7dDpqxh6
6882,2022-12-13 03:43,Taylor Swift,Dress,230373,Taylor Swift:Dress,0,,
6883,2022-12-13 03:46,Halsey,Ya'aburnee,188413,Halsey:Ya'aburnee,1,"If I Can’t Have Love, I Want Power",6PkHFPxrvlXXVnJTONwsjc
6884,2022-12-13 03:56,Lewis Capaldi,Someone You Loved,6357,Lewis Capaldi:Someone You Loved,1,Breach,2TIlqbIneP0ZY1O0EzYLlc
6885,2022-12-13 03:56,Lewis Capaldi,Someone You Loved,6357,Lewis Capaldi:Someone You Loved,1,Divinely Uninspired To A Hellish Extent,7qEHsqek33rTcFNT9PFqLf
6886,2022-12-13 04:05,Taylor Swift,Midnight Rain,174782,Taylor Swift:Midnight Rain,1,Midnights,3rWDp9tBPQR9z6U5YyRSK4
6887,2022-12-13 04:05,Halsey,So Good,1433,Halsey:So Good,1,So Good,6kxaaIeowajN7w21PfMLbu
6888,2022-12-13 04:08,Justin Bieber,Mistletoe,182946,Justin Bieber:Mistletoe,0,,
6889,2022-12-13 04:09,Andy Williams,It's the Most Wonderful Time of the Year,73164,Andy Williams:It's the Most Wonderful Time of the Year,0,,
6890,2022-12-13 04:10,Brenda Lee,Rockin' Around The Christmas Tree,32140,Brenda Lee:Rockin' Around The Christmas Tree,0,,
6891,2022-12-13 04:15,Hikaru Utada,First Love,257293,Hikaru Utada:First Love,1,First Love,39HrUxcvKF3jtLz7fUDWXc
6892,2022-12-13 04:28,Taylor Swift,Enchanted,195646,Taylor Swift:Enchanted,0,,
6893,2022-12-13 05:08,Taylor Swift,Call It What You Want,203506,Taylor Swift:Call It What You Want,0,,
6894,2022-12-13 05:19,Selena Gomez,People You Know,54398,Selena Gomez:People You Know,0,,
6895,2022-12-13 05:56,Daya,New,230879,Daya:New,0,,
6896,2022-12-13 06:01,The Weeknd,Die For You,260253,The Weeknd:Die For You,0,,
6897,2022-12-13 06:05,Chase Atlantic,Swim,190340,Chase Atlantic:Swim,0,,
6898,2022-12-13 06:40,Chase Atlantic,Swim,38447,Chase Atlantic:Swim,0,,
6899,2022-12-13 06:41,Daya,New,1772,Daya:New,0,,
6900,2022-12-13 06:44,IVE,After LIKE,176973,IVE:After LIKE,0,,
6901,2022-12-13 06:48,Jung Kook,Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],201391,Jung Kook:Dreamers [Music from the FIFA World Cup Qatar 2022 Official Soundtrack],0,,
6902,2022-12-13 06:52,B.I,Keep me up,206659,B.I:Keep me up,0,,
6903,2022-12-13 06:57,SECRET NUMBER,TAP,44075,SECRET NUMBER:TAP,0,,
6904,2022-12-13 07:04,KANGDANIEL,Nirvana (feat. pH-1 & WDBZ),103852,KANGDANIEL:Nirvana (feat. pH-1 & WDBZ),0,,
6905,2022-12-13 07:26,BoA,Forgive Me,88183,BoA:Forgive Me,0,,
6906,2022-12-13 07:53,B.I,BTBT (feat. DeVita),0,B.I:BTBT (feat. DeVita),0,,
6907,2022-12-13 07:59,B.I,BTBT (feat. DeVita),219549,B.I:BTBT (feat. DeVita),0,,
6908,2022-12-13 08:01,Yoon Mirae,LAW (Prod. Czaer),86147,Yoon Mirae:LAW (Prod. Czaer),0,,
6909,2022-12-13 08:32,Lydia Ganada,Party Tonight,126508,Lydia Ganada:Party Tonight,0,,
6910,2022-12-13 08:42,KIHYUN,Youth,0,KIHYUN:Youth,1,,
6911,2022-12-13 08:42,Dreamcatcher,VISION,16131,Dreamcatcher:VISION,0,,
6912,2022-12-13 08:54,Stray Kids,MANIAC,81077,Stray Kids:MANIAC,0,,
6913,2022-12-13 10:21,tripleS,Generation,164186,tripleS:Generation,0,,
6914,2022-12-13 10:31,LE SSERAFIM,ANTIFRAGILE,2390,LE SSERAFIM:ANTIFRAGILE,0,,
6915,2022-12-13 12:39,LE SSERAFIM,ANTIFRAGILE,83760,LE SSERAFIM:ANTIFRAGILE,0,,
6916,2022-12-13 16:41,Enrique Iglesias,Heart Attack,170146,Enrique Iglesias:Heart Attack,0,,
6917,2022-12-13 16:45,Enrique Iglesias,Somebody's Me,238466,Enrique Iglesias:Somebody's Me,0,,
6918,2022-12-13 16:59,Demi Lovato,Heart Attack,72463,Demi Lovato:Heart Attack,0,,
6919,2022-12-14 04:19,Anuv Jain,Gul,0,Anuv Jain:Gul,0,,
6920,2022-12-14 04:19,Taylor Swift,Back To December,12528,Taylor Swift:Back To December,0,,
6921,2022-12-14 04:21,Isabel LaRosa,i'm yours sped up,127780,Isabel LaRosa:i'm yours sped up,0,,
6922,2022-12-14 04:22,Pritam,Tum Se Hi,869,Pritam:Tum Se Hi,0,,
6923,2022-12-14 04:22,Salim–Sulaiman,Aadha Ishq,65595,Salim–Sulaiman:Aadha Ishq,0,,
6924,2022-12-14 04:26,Anuv Jain,Gul,217241,Anuv Jain:Gul,0,,
6925,2022-12-14 04:27,Salim–Sulaiman,Aadha Ishq,67897,Salim–Sulaiman:Aadha Ishq,0,,
6926,2022-12-14 10:07,Tsumyoki,Pink Blue,76545,Tsumyoki:Pink Blue,1,Pink Blue,3dBnKADF2MmLXM9IopV9Bt
6927,2022-12-14 10:11,SLANDER,Love Is Gone - Acoustic,176971,SLANDER:Love Is Gone - Acoustic,0,,
6928,2022-12-14 10:26,Halsey,Ghost,49648,Halsey:Ghost,1,,
6929,2022-12-14 11:21,Taaruk Raina,Kho Gaye,197763,Taaruk Raina:Kho Gaye,0,,
6930,2022-12-14 11:23,HENRY,It's You,116497,HENRY:It's You,1,While You Were Sleeping (Original Television Soundtrack),2Ht9zRNnww8cE0KrEihtMl
6931,2022-12-14 11:23,HENRY,It's You,116497,HENRY:It's You,1,당신이 잠든 사이에 Pt. 2 Original Television Soundtrack,3hm4axDodp2jFEDohQfXxV
6932,2022-12-14 12:58,Enrique Iglesias,Be With You,6385,Enrique Iglesias:Be With You,0,,
6933,2022-12-14 16:32,Jessie J,"Flashlight - From ""Pitch Perfect 2"" Soundtrack",560,"Jessie J:Flashlight - From ""Pitch Perfect 2"" Soundtrack",0,,
6934,2022-12-14 16:36,Maroon 5,One More Night,219546,Maroon 5:One More Night,0,,
6935,2022-12-14 16:40,The Vamps,Somebody To You,185097,The Vamps:Somebody To You,0,,
6936,2022-12-14 16:43,Tori Kelly,Dear No One,197846,Tori Kelly:Dear No One,1,Foreword,2wWboDFZJPWXVNlHUbdSVQ
6937,2022-12-14 16:47,Justin Bieber,As Long As You Love Me,229466,Justin Bieber:As Long As You Love Me,0,,
6938,2022-12-14 16:52,Aqua,Barbie Girl,195693,Aqua:Barbie Girl,0,,
6939,2022-12-14 16:55,Madonna,Ghosttown,249600,Madonna:Ghosttown,0,,
6940,2022-12-14 17:00,Owl City,Fireflies,0,Owl City:Fireflies,0,,
6941,2022-12-14 17:00,Justin Timberlake,Mirrors,1527,Justin Timberlake:Mirrors,0,,
6942,2022-12-14 17:00,Carly Rae Jepsen,Run Away With Me,0,Carly Rae Jepsen:Run Away With Me,0,,
6943,2022-12-14 17:00,Taylor Swift,Love Story (Taylor’s Version),0,Taylor Swift:Love Story (Taylor’s Version),0,,
6944,2022-12-14 17:00,Selena Gomez,Fly to Your Heart,0,Selena Gomez:Fly to Your Heart,0,,
6945,2022-12-14 17:00,Little Mix,Change Your Life,202322,Little Mix:Change Your Life,0,,
6946,2022-12-14 17:17,Chris Brown,New Flame (feat. Usher & Rick Ross),89920,Chris Brown:New Flame (feat. Usher & Rick Ross),0,,
6947,2022-12-14 18:34,Sushant KC,Timile,27160,Sushant KC:Timile,0,,
6948,2022-12-15 02:26,Chris Brown,New Flame (feat. Usher & Rick Ross),154803,Chris Brown:New Flame (feat. Usher & Rick Ross),0,,
6949,2022-12-15 02:30,Justin Timberlake,Mirrors,10458,Justin Timberlake:Mirrors,0,,
6950,2022-12-15 02:34,Enrique Iglesias,Be With You,219360,Enrique Iglesias:Be With You,0,,
6951,2022-12-15 02:45,Pitbull,Timber (feat. Ke$ha),69900,Pitbull:Timber (feat. Ke$ha),0,,
6952,2022-12-15 05:09,Pitbull,Timber (feat. Ke$ha),42460,Pitbull:Timber (feat. Ke$ha),0,,
6953,2022-12-15 05:14,Blue,One Love,207186,Blue:One Love,0,,
6954,2022-12-15 05:28,Maroon 5,One More Night,212131,Maroon 5:One More Night,0,,
6955,2022-12-15 06:09,Blue,One Love,207186,Blue:One Love,0,,
6956,2022-12-15 06:11,Nicki Minaj,Super Bass,100913,Nicki Minaj:Super Bass,0,,
6957,2022-12-15 06:21,Rihanna,Rude Boy,105543,Rihanna:Rude Boy,0,,
6958,2022-12-15 06:32,Summer Walker,Session 32,71144,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6959,2022-12-15 10:07,Summer Walker,Session 32,27233,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6960,2022-12-15 10:09,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6961,2022-12-15 10:11,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6962,2022-12-15 10:12,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6963,2022-12-15 10:14,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6964,2022-12-15 10:16,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6965,2022-12-15 10:17,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6966,2022-12-15 10:19,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6967,2022-12-15 10:20,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6968,2022-12-15 10:22,Summer Walker,Session 32,98026,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6969,2022-12-15 10:22,Summer Walker,Session 32,996,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6970,2022-12-15 11:11,Summer Walker,Session 32,97030,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6971,2022-12-15 11:25,Summer Walker,Session 32,87200,Summer Walker:Session 32,1,Session 32,2ktg2oZDyFAX3iY1QNkXl5
6972,2022-12-15 16:59,Taylor Swift,Maroon,218270,Taylor Swift:Maroon,0,,
6973,2022-12-15 17:03,Taylor Swift,"Would've, Could've, Should've",260361,"Taylor Swift:Would've, Could've, Should've",0,,
6974,2022-12-15 17:16,Taylor Swift,Karma,123127,Taylor Swift:Karma,0,,
6975,2022-12-16 02:23,BTS,Run BTS,204939,BTS:Run BTS,0,,
6976,2022-12-16 02:27,TEN,Birthday,221693,TEN:Birthday,0,,
6977,2022-12-16 02:30,NewJeans,Attention,180066,NewJeans:Attention,0,,
6978,2022-12-16 02:33,aespa,Black Mamba,174933,aespa:Black Mamba,0,,
6979,2022-12-16 02:33,BoA,Forgive Me,1050,BoA:Forgive Me,0,,
6980,2022-12-16 02:33,New Champ,"Drunken Tiger's Kids (feat. Inno, Jo Gwangil, SIKBOY, WONA & Jung Sangsoo)",14782,"New Champ:Drunken Tiger's Kids (feat. Inno, Jo Gwangil, SIKBOY, WONA & Jung Sangsoo)",0,,
6981,2022-12-16 02:43,NAYEON,POP!,12840,NAYEON:POP!,0,,
6982,2022-12-16 03:17,NAYEON,POP!,155266,NAYEON:POP!,0,,
6983,2022-12-16 05:21,MAMAMOO,ILLELLA,5360,MAMAMOO:ILLELLA,0,,
